CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1701782,16000103974,2016103974,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:56:40 PM,26XX BLOCK OF 2 AV,D,D1,8001.1008,-122.34929,47.61619,"(47.61619, -122.34929)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701783,16000103858,2016103858,031,STRONG ARM ROBBERY,ROBBERY,ROBBERY,03/25/2016 09:56:37 PM,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",ASLT - WITH OR W/O WEAPONS (NO SHOOTINGS),ASSAULTS,ASSAULTS,03/25/2016 08:12:15 PM
1701780,16000103978,2016103978,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:54:59 PM,32XX BLOCK OF 16 AV W,Q,Q1,5801.4045,-122.3775,47.649403,"(47.649403, -122.3775)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701786,16000103571,2016103571,065,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,03/25/2016 09:52:54 PM,67XX BLOCK OF 34 AV SW,W,W3,10702.3011,-122.37517,47.541946,"(47.541946, -122.37517)",TRU - THEFT,OTHER PROPERTY,THEFT,03/25/2016 08:46:34 PM
1701776,16000103874,2016103874,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 09:48:20 PM,11 AV / E UNION ST,E,E2,7500.4018,-122.31812,47.61293,"(47.61293, -122.31812)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 08:13:19 PM
1701766,16000103950,2016103950,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:44:39 PM,24XX BLOCK OF 5 AV,D,D2,7200.2012,-122.34484,47.61708,"(47.61708, -122.34484)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701774,16000103968,2016103968,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 09:43:39 PM,19XX BLOCK OF WESTERN AV,M,M1,8100.3011,-122.34288,47.609814,"(47.609814, -122.34288)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701769,16000103935,2016103935,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 09:43:27 PM,16XX BLOCK OF 40 AV,C,C3,7800.1050,-122.28199,47.61577,"(47.61577, -122.28199)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701777,16000103772,2016103772,350,HAZARDS,HAZARDS,HAZARDS,03/25/2016 09:42:53 PM,6XX BLOCK OF NW 114 PL,N,N1,500.3015,-122.36535,47.711823,"(47.711823, -122.36535)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
1701762,16000103962,2016103962,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 09:41:33 PM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701775,16000103963,2016103963,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 09:41:28 PM,WESTERN AV / VIRGINIA ST,M,M1,8100.3010,-122.34364,47.610317,"(47.610317, -122.34364)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701764,16000103955,2016103955,171,PARKS EXCLUSION,PARKS EXCLUSIONS,MISCELLANEOUS MISDEMEANORS,03/25/2016 09:41:00 PM,12XX BLOCK OF HARBOR AV SW,W,W1,9600.5002,-122.38238,47.591312,"(47.591312, -122.38238)",PARKS VIOLATIONS/CITES (INCLUDES EXCLUSIONS),TRESPASS,PARKS EXCLUSIONS,
1701778,16000103652,2016103652,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 09:40:07 PM,14XX BLOCK OF SW MYRTLE ST,F,F1,10800.1024,-122.3544,47.539116,"(47.539116, -122.3544)",TRAFFIC - MOVING VIOLATION,TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701765,16000103952,2016103952,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:40:06 PM,6XX BLOCK OF 1 AV S,K,K2,9300.2017,-122.33419,47.596077,"(47.596077, -122.33419)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701763,16000103960,2016103960,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:39:52 PM,11 AV / E PINE ST,E,E2,7500.4006,-122.31816,47.615253,"(47.615253, -122.31816)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701772,16000103821,2016103821,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 09:39:30 PM,VALLEY ST / WESTLAKE AV N,D,D3,6600.1031,-122.33864,47.625793,"(47.625793, -122.33864)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 08:32:57 PM
1701768,16000103945,2016103945,440,MOTORIST ASSIST,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:38:31 PM,ALASKAN WY VI SB / ELLIOTT AV ON RP,D,D1,8100.1012,-122.345436,47.61066,"(47.61066, -122.345436)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701767,16000103947,2016103947,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 09:37:21 PM,15XX BLOCK OF 3 AV,M,M3,8100.2009,-122.33825,47.610245,"(47.610245, -122.33825)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,
1701770,16000103857,2016103857,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 09:37:09 PM,E PIKE ST / 10 AV,E,E2,7500.4016,-122.31945,47.614082,"(47.614082, -122.31945)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1701771,16000103829,2016103829,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 09:34:08 PM,SAND POINT WY NE / NE 70 ST,U,U3,4000.1029,-122.26362,47.679363,"(47.679363, -122.26362)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701773,16000103549,2016103549,330,"CASUALTY (NON CRIMINAL/TRAFFIC) - MAN DOWN, SICK PERSONS, INJURED, DOA)",CASUALTIES,PERSON DOWN/INJURY,03/25/2016 09:33:44 PM,13XX BLOCK OF N 88 ST,N,N3,1800.2,-122.34185,47.69236,"(47.69236, -122.34185)","DOA - CASUALTY, DEAD BODY",PERSON DOWN/INJURY,CASUALTIES,03/25/2016 03:41:55 PM
1701756,16000103944,2016103944,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:33:40 PM,4XX BLOCK OF W HARRISON ST,Q,Q3,7100.1003,-122.36233,47.62213,"(47.62213, -122.36233)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701757,16000103941,2016103941,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 09:29:02 PM,14XX BLOCK OF 1 AV,M,M1,8100.3003,-122.33956,47.608326,"(47.608326, -122.33956)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701758,16000103940,2016103940,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 09:25:28 PM,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.331085,47.602413,"(47.602413, -122.331085)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701759,16000103939,2016103939,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 09:25:10 PM,2 AV ET S / S MAIN ST,K,K3,9200.2034,-122.330345,47.59999,"(47.59999, -122.330345)",DETOX - PICKUP (FIRE / POLICE STANDING BY),LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701760,16000103896,2016103896,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 09:21:36 PM,M L KING JR WY S / S GRAHAM ST,S,S1,11001.2000,-122.28564,47.546055,"(47.546055, -122.28564)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1701751,16000103931,2016103931,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:20:25 PM,10XX BLOCK OF 2 AV,K,K1,8100.2039,-122.33546,47.605515,"(47.605515, -122.33546)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701750,16000103933,2016103933,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:19:36 PM,20XX BLOCK OF 1 AV,M,M1,8002.1004,-122.34326,47.611454,"(47.611454, -122.34326)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701749,16000103934,2016103934,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 09:17:14 PM,1 AV S / S MAIN ST,K,K2,9200.2023,-122.33419,47.600044,"(47.600044, -122.33419)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701739,16000103911,2016103911,261,"ANIMAL NOISE, STRAYS, BITES",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,03/25/2016 09:15:32 PM,57XX BLOCK OF 22 AV NW,B,B1,4700.4005,-122.38474,47.670547,"(47.670547, -122.38474)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701753,16000103661,2016103661,363,MISSING PERSON,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",03/25/2016 09:14:16 PM,36XX BLOCK OF S CLOVERDALE ST,S,S1,11700.3015,-122.28654,47.52612,"(47.52612, -122.28654)",MISSING - ADULT,"PERSONS - LOST, FOUND, MISSING","PERSONS - LOST, FOUND, MISSING",03/25/2016 08:07:48 PM
1701754,16000103550,2016103550,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 09:14:09 PM,NE 130 ST / 30 AV NE,L,L3,100.5004,-122.29636,47.7229,"(47.7229, -122.29636)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1701740,16000103907,2016103907,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 09:13:58 PM,90XX BLOCK OF RAINIER AV S,S,S3,11800.6016,-122.26999,47.522816,"(47.522816, -122.26999)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,
1701738,16000103913,2016103913,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 09:13:42 PM,4XX BLOCK OF DEXTER AV N,D,D2,7200.1031,-122.34237,47.62264,"(47.62264, -122.34237)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701752,16000103889,2016103889,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 09:13:07 PM,NE 41 ST / UNIVERSITY WY NE,U,U2,5301.4000,-122.31325,47.656834,"(47.656834, -122.31325)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 08:27:13 PM
1701732,16000103927,2016103927,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 09:10:11 PM,23XX BLOCK OF 6 AV,D,D2,7200.2016,-122.342865,47.617085,"(47.617085, -122.342865)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701746,16000103781,2016103781,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 09:08:26 PM,137XX BLOCK OF STONE AV N,N,N2,300.2018,-122.34235,47.729584,"(47.729584, -122.34235)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701743,16000103820,2016103820,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 09:07:14 PM,10XX BLOCK OF S BAILEY ST,O,O3,10900.2096,-122.319534,47.547466,"(47.547466, -122.319534)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701742,16000103843,2016103843,101,"FORGERY, BAD CHECKS",FRAUD CALLS,FRAUD CALLS,03/25/2016 09:07:04 PM,15XX BLOCK OF 12 AV,E,E2,7500.4006,-122.31685,47.614685,"(47.614685, -122.31685)","FRAUD - FORGERY,BUNCO, SCAMS, ID THEFT, ETC",FRAUD CALLS,FRAUD CALLS,03/25/2016 07:44:44 PM
1701745,16000103790,2016103790,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 09:06:08 PM,47XX BLOCK OF 1 AV S,O,O2,9300.3206,-122.334206,47.563812,"(47.563812, -122.334206)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,03/25/2016 08:00:00 PM
1701731,16000103929,2016103929,064,SHOPLIFT,THEFT,SHOPLIFTING,03/25/2016 09:05:00 PM,116XX BLOCK OF AURORA AV N,N,N2,600.3007,-122.34483,47.713547,"(47.713547, -122.34483)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
1701748,16000103322,2016103322,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 09:02:56 PM,8XX BLOCK OF 36 AV E,C,C3,6300.2027,-122.28685,47.626766,"(47.626766, -122.28685)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,
1701735,16000103918,2016103918,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 09:02:19 PM,90XX BLOCK OF 1 AV NW,J,J1,1700.7014,-122.35803,47.695133,"(47.695133, -122.35803)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701741,16000103851,2016103851,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 09:00:18 PM,12XX BLOCK OF 1 AV S,K,K2,9300.2030,-122.3342,47.591354,"(47.591354, -122.3342)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701733,16000103924,2016103924,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 08:59:41 PM,4XX BLOCK OF 4 AV,K,K3,8100.2046,-122.32919,47.60204,"(47.60204, -122.32919)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701724,16000103778,2016103778,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 08:59:16 PM,ALASKAN WY / UNION ST,M,M1,8100.1016,-122.34134,47.606903,"(47.606903, -122.34134)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,
1701734,16000103921,2016103921,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 08:58:47 PM,86XX BLOCK OF 9 AV SW,F,F3,11300.4012,-122.34674,47.52556,"(47.52556, -122.34674)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701713,16000103900,2016103900,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 08:57:17 PM,4XX BLOCK OF FEDERAL AV E,E,E1,7500.3007,-122.31886,47.62255,"(47.62255, -122.31886)",TRESPASS,TRESPASS,TRESPASS,
1701737,16000103914,2016103914,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,03/25/2016 08:55:48 PM,19XX BLOCK OF 2 AV,M,M1,8002.1002,-122.3411,47.611347,"(47.611347, -122.3411)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
1701717,16000103869,2016103869,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 08:53:05 PM,SW CAMBRIDGE ST / 21 AV SW,F,F2,11402.2015,-122.36053,47.519196,"(47.519196, -122.36053)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1701736,16000103917,2016103917,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 08:52:59 PM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701711,16000103912,2016103912,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 08:50:33 PM,8XX BLOCK OF MAYNARD AV S,K,K3,9300.1008,-122.32507,47.595417,"(47.595417, -122.32507)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701721,16000103831,2016103831,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 08:50:31 PM,24XX BLOCK OF S JACKSON ST,G,G3,8900.3023,-122.300514,47.599277,"(47.599277, -122.300514)",TRESPASS,TRESPASS,TRESPASS,
1701712,16000103910,2016103910,171,PARKS EXCLUSION,PARKS EXCLUSIONS,MISCELLANEOUS MISDEMEANORS,03/25/2016 08:50:06 PM,12XX BLOCK OF HARBOR AV SW,W,W1,9600.5002,-122.38238,47.591312,"(47.591312, -122.38238)",PARKS VIOLATIONS/CITES (INCLUDES EXCLUSIONS),TRESPASS,PARKS EXCLUSIONS,
1701744,16000103802,2016103802,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,03/25/2016 08:50:04 PM,20XX BLOCK OF NW 62 ST,B,B1,3300.4009,-122.38348,47.67383,"(47.67383, -122.38348)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1701719,16000103842,2016103842,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 08:47:07 PM,21XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2012,-122.3325,47.648296,"(47.648296, -122.3325)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1701714,16000103894,2016103894,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,03/25/2016 08:46:37 PM,38XX BLOCK OF 25 AV S,R,R1,10001.1024,-122.30117,47.56953,"(47.56953, -122.30117)",UNKNOWN - COMPLAINT OF UNKNOWN NATURE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701729,16000103432,2016103432,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 08:46:27 PM,44 AV SW / SW ANDOVER ST,W,W2,9800.4008,-122.38811,47.568417,"(47.568417, -122.38811)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1701718,16000103845,2016103845,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,03/25/2016 08:45:27 PM,3XX BLOCK OF 1 AV W,Q,Q3,7100.2014,-122.35804,47.62153,"(47.62153, -122.35804)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1701716,16000103879,2016103879,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 08:45:13 PM,9XX BLOCK OF STEWART ST,D,D2,7300.2023,-122.33401,47.615948,"(47.615948, -122.33401)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1701722,16000103792,2016103792,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,03/25/2016 08:42:56 PM,5XX BLOCK OF MINOR AV N,D,D3,7300.1016,-122.333,47.62369,"(47.62369, -122.333)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",03/25/2016 07:02:20 PM
1701726,16000103695,2016103695,141,LEWD CONDUCT,LIQUOR VIOLATIONS,LEWD CONDUCT,03/25/2016 08:42:13 PM,ALKI AV SW / 57 AV SW,W,W1,9701.3009,-122.405205,47.581276,"(47.581276, -122.405205)",SEX IN PUBLIC PLACE/VIEW (INCL MASTURBATION),MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,
1701720,16000103836,2016103836,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 08:40:40 PM,1XX BLOCK OF 5 AV S,K,K3,9200.1004,-122.32766,47.60128,"(47.60128, -122.32766)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 07:40:24 PM
1701723,16000103784,2016103784,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,03/25/2016 08:39:00 PM,3XX BLOCK OF 2 AV S,K,K3,9200.2028,-122.33081,47.600464,"(47.600464, -122.33081)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1701728,16000103500,2016103500,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 08:35:42 PM,17XX BLOCK OF 23 AV,C,C3,7700.4015,-122.30261,47.6168,"(47.6168, -122.30261)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,
1701695,16000103813,2016103813,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,03/25/2016 08:35:35 PM,46XX BLOCK OF SUNNYSIDE AV N,B,B3,5100.1002,-122.33014,47.66385,"(47.66385, -122.33014)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,
1701725,16000103706,2016103706,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,03/25/2016 08:34:21 PM,S MCCLELLAN ST / BEACON AV S,R,R1,10002.2015,-122.3116,47.578625,"(47.578625, -122.3116)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,03/25/2016 05:56:03 PM
1701730,16000103421,2016103421,050,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,03/25/2016 08:33:56 PM,24XX BLOCK OF 2 AV,D,D1,8001.2007,-122.34742,47.615086,"(47.615086, -122.34742)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,03/25/2016 03:16:14 PM
1701689,16000103890,2016103890,161,TRESPASS,TRESPASS,TRESPASS,03/25/2016 08:33:39 PM,4XX BLOCK OF FEDERAL AV E,E,E1,7500.3007,-122.31886,47.62255,"(47.62255, -122.31886)",TRESPASS,TRESPASS,TRESPASS,
1701715,16000103891,2016103891,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,03/25/2016 08:33:23 PM,2XX BLOCK OF ALASKAN WY S,K,K2,9200.2022,-122.33591,47.600464,"(47.600464, -122.33591)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1701707,16000103426,2016103426,063,THEFT - CAR PROWL,CAR PROWL,CAR PROWL,03/25/2016 08:33:21 PM,1XX BLOCK OF 36 AV E,C,C3,7800.4018,-122.28693,47.619602,"(47.619602, -122.28693)",TRU - THEFT,OTHER PROPERTY,THEFT,
